ID CONTRATO,RUC CONTRATISTA,TIPO PENALIDAD,OBJETO CONTRATO,ENTIDAD CONTRATANTE,FECHA PENALIDAD,DESCRIPCION/MOTIVO,MONTO
2003987,20600616847,Por Mora,Bien,GOBIERNO REGIONAL DE HUANCAVELICA Sede Central,26/01/21,RETRASO INJUSTICADO EN LA SEGUNDA ENTREGA DEL BIEN A ALMACEN,2320.75
2006667,10095917092,Otra Penalidad,Consultoría de Obra,GOBIERNO REGIONAL DE HUANCAVELICA Sede Central,30/12/20,NUMERAL 15 DEL CONTRATO: INFORME DE PAGO,43
2006679,10095917092,Otra Penalidad,Consultoría de Obra,GOBIERNO REGIONAL DE HUANCAVELICA Sede Central,28/12/20,NUMERAL 15: INFORME DE PAGO,21.5
2006669,10095917092,Otra Penalidad,Consultoría de Obra,GOBIERNO REGIONAL DE HUANCAVELICA Sede Central,28/12/20,NUMERAL 15 : INFORME DE PAGO,21.5
2006674,10095917092,Otra Penalidad,Consultoría de Obra,GOBIERNO REGIONAL DE HUANCAVELICA Sede Central,28/12/20,NUMERAL 15 DEL CONTERATO: INFORME DE PAGO,43
2009397,20486774445,Otra Penalidad,Obra,GOBIERNO REGIONAL DE HUANCAVELICA Sede Central,22/04/21,OTRAS PENALIDADES: NUMERAL 05,1100.92
2004017,10435786036,Otra Penalidad,Consultoría de Obra,GOBIERNO REGIONAL DE HUANCAVELICA Sede Central,29/01/21,OTRAS PENALIDADES: NUMERAL 14,43
2011632,20547639309,Otra Penalidad,Bien,GOBIERNO REGIONAL DE HUANCAVELICA Sede Central,11/03/21,NUMERAL 1 DE OTRAS PENALIDADES DEL CONTRATO,18680.5
2006661,20486625521,Otra Penalidad,Consultoría de Obra,GOBIERNO REGIONAL DE HUANCAVELICA Sede Central,26/03/21,NUMERAL 14 DE OTRAS PENALIDADES DEL CONTRATO,22
2004065,20601922640,Por Mora,Servicio,GOBIERNO REGIONAL DE HUANCAVELICA Sede Central,25/01/21,RETRASO INJUSTIFICADO EN LA PRESENTACION DEL SEGUNDO ENTREGABLE,12375
2023121,20492677206,Por Mora,Bien,GOBIERNO REGIONAL DE HUANCAVELICA Sede Central,22/12/20,RETRASO INJUSTIFICADO EN LA ENTREGA A ALMACEN.,8628.75
2070491,20563935287,Por Mora,Servicio,GOBIERNO REGIONAL DE MADRE DE DIOS SEDE CENTRAL,29/12/21,APLICACION DE PENALIDAD POR DIAS DE RETRASO,9837.2
2054005,20527874671,Por Mora,Bien,GOBIERNO REGIONAL DE MADRE DE DIOS SEDE CENTRAL,30/12/21,APLICACION DE PENALIDAD POR MORA,3325
2055373,20490830091,Por Mora,Bien,GOBIERNO REGIONAL DE MADRE DE DIOS SEDE CENTRAL,29/10/21,APROBAR APLICACION PENALIDAD POR MORA,167.9
2052329,20602061664,Por Mora,Bien,GOBIERNO REGIONAL DE MADRE DE DIOS SEDE CENTRAL,29/11/21,PENALIDAD POR MORA,533.51
2054005,20527874671,Por Mora,Bien,GOBIERNO REGIONAL DE MADRE DE DIOS SEDE CENTRAL,05/11/21,PENALIDAD POR MORA,5577.6
2064882,20601485797,Por Mora,Servicio,GOBIERNO REGIONAL DE MADRE DE DIOS SEDE CENTRAL,15/12/21,APLICACION DE PENALIDAD POR MORA,4230
2068537,10024195177,Por Mora,Servicio,GOBIERNO REGIONAL DE MADRE DE DIOS SEDE CENTRAL,30/11/21,PENALIDAD POR MORA,7135
2045511,10431528521,Por Mora,Consultoría de Obra,GOBIERNO REGIONAL DE PASCO SEDE CENTRAL,09/07/21,Ausencia del personal clave (Supervisor General de Obra),2200
2034163,20489544998,Otra Penalidad,Obra,GOBIERNO REGIONAL DE PASCO SEDE CENTRAL,25/01/22,EJECUCION DE OBRA MEJORAMIENTO DE LA AVENIDA DE SALIDA SANTA ISABEL DE PELMAZ - PUENTE TUNCHI DISTRITO PUERTO BERMUDEZ PROVINCIA DE OXAPAMPA REGION PASCO CON CUI 2178335,15228.58
2045511,10431528521,Por Mora,Consultoría de Obra,GOBIERNO REGIONAL DE PASCO SEDE CENTRAL,22/07/21,DEMORA EN PRESENTACION DE LA VALORIZACION DE OBRA N° 03,1965.2
2051310,20498255796,Otra Penalidad,Obra,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,28/12/21,0.25 UIT POR CADA TRAMITE DOCUMENTARIO INCOMPLETO,1100
2051310,20498255796,Por Mora,Obra,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,28/12/21,RETRASO INJUSTIFICADO EN LA EJEUCICION DE LAS PRESTACIONES DEL CONTRATO POR 4 DIAS CALENDARIOS,25335.38
2051310,20498255796,Otra Penalidad,Obra,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,19/11/21,PENALIDAD POR PRESENTACION DE DOCUMENTACION INCOMPLETA Y RETRAZO INJUSTIFICADO CONTRATO N° 007.-2020-MPI,1100
2051310,20498255796,Otra Penalidad,Obra,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,03/11/21,APLICAR PENALIDAD POR DOCUMENTACION INCOMPLETA,1100
2026030,10407199231,Otra Penalidad,Consultoría de Obra,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,15/10/21,APLICAR PENALIDAD POR DEMORA EN LA PRESENTACION DE INFORMES,530.86
2026580,20454930917,Otra Penalidad,Obra,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,30/09/21,APLICAR PENALIDAD POR DOCUMENTACION INCOMPLETA AL CONTRATISTA,1100
2038800,20492221571,Por Mora,Bien,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,18/08/21,APLICAR LA PENALIDAD POR MORA AL CONTRATISTA Q ENERGY PERU S.A.C.,6788.77
2026580,20454930917,Otra Penalidad,Obra,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,17/03/21,APLICAR LA PENALIDAD AL PROVEEDOR CONSTRUCCION Y SERVICIOS SSAN AGUSTIN S.R.L.,2200
2038274,20292890932,Por Mora,Bien,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,21/07/21,APLICAR EL MONTO MAXIMO DE PENALIDAD POR MORA AL CONTRATISTA AQUASPORT S.A.C.,15200
2051310,20498255796,Otra Penalidad,Obra,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,06/07/21,APLICAR LA PENALIDAD POR DOCUMENTACION INCOMPLETA AL CONTRATISTA DIVINA MISERICORDIA CONSULTORES CONTRATISTAS SERVICIOS GENERALES EIRL,1100
2026030,10407199231,Otra Penalidad,Consultoría de Obra,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,17/08/21,APLICAR LA PENALIDAD POR DEMORA EN LA PRESENTACION DE INFORMES AL CONTRATISTA CHRISTIAN CALLATA TOLEDO,530.86
2026030,10407199231,Otra Penalidad,Consultoría de Obra,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,26/08/21,APLICAR PENALIDAD POR DEMORA EN LA PRESENTACION DE INFORMES,530.86
2026580,20454930917,Otra Penalidad,Obra,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,29/03/21,APLICAR LA PENALIDAD POR HABER PRESENTADO SU INFORME MENSUAL SIN FACTURA  CORRESPONDIENTE A LA VALORIZACION 03,1100
2026030,10407199231,Otra Penalidad,Consultoría de Obra,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,10/08/21,APLICAR LA PENALIDAD POR DEMORA EN LA PRESENTACION DE INFORMES AL CONTRATISTA CHRISTIAN CALLATA TOLEDO,530.86
2051310,20498255796,Otra Penalidad,Obra,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,13/08/21,APLICAR PENALIDAD POR DOCUMENTACION INCOMPLETA AL CONTRATISTA DIVINA MISERICORDIA CONSULTORES CONTRATISTAS SERVICIOS GENERALES E.I.R.L.,1100
2048616,20525076343,Otra Penalidad,Bien,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,06/08/21,APLICAR PENALIDAD POR NO COMUNICAR OPORTUNAMENTE LOS DECREMENTOS EN EL PRECIO DEL COMBUSTIBLE SEGUN VARIACION DE SU PROVEEDOR MAYORISTA,8800
2026580,20454930917,Otra Penalidad,Obra,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,30/09/21,APLICAR LA PENALIDAD POR DOCUMENTACION INCOMPLETA AL CONTRATISTA,1100
2026046,20558351790,Otra Penalidad,Obra,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,15/03/21,APLICA PENALIDAD AL PROVEEDOR DRUK GAVE INGENIERIA CONSTRUCCION YS ERVICIOS S.R.L.,1100
2026580,20454930917,Otra Penalidad,Obra,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,17/03/21,APLICAR PENALIDAD AL PROVEEDOR CONSTRUCCION Y SERVICIOS SAN AGUSTIN S.R.L.,1100
2051310,20498255796,Otra Penalidad,Obra,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,10/08/21,"APLICAR LA PENALIDAD POR DEMORA EN LA PRESENTACION DE INFORMES AL CONTRATISTA CHRISTIAN CALLATA TOLEDO - 
 Solicitado mediante expediente 2021-0084373 por error de la entidad",0
2056616,20392965191,Por Mora,Bien,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,06/08/21,"APLICAR PENALIDAD POR RETRASO INJUSTIFICADO EN LA EJECUCION DE PRESTACIONES  POR UN DIA,CORRESPONDIENTE  A LA PRIMERA ENTREGA.",939.59
2026580,20454930917,Otra Penalidad,Obra,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,17/08/21,PENALIDAD POR DOCUMENTACION INCOMPLETA,1100
2006614,20558376946,Por Mora,Bien,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,15/12/20,APLICACION DEL MONTO MAXIMO DE PENALIDAD POR MORA,10495
2026051,20498258116,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,15/04/21,APLICA LA PENALIDAD POR CAUSAL DE RETRASO INJUSTIFICADO EN LA EJECUCION DE LAS PRESTACIONES,104031.58
2015137,20564030512,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,21/10/21,Retraso de dos días en la presentación del informe mensual,2200
2009148,10432925574,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,21/09/21,"Un día de Ausencia del personal acreditado, Retraso de 05 días en la presentación del informe de Levantamiento de observaciones",7700
2001186,20490068377,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,21/09/21,Retraso de un día en la presentación del informe de Levantamiento de observaciones,1100
2004735,10432925574,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,31/05/21,Retraso de un día en la presentación del informe de Levantamiento de observaciones.,1100
2004735,10432925574,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,09/09/21,El contratista no cumplió con los requerimientos técnicos exigidos para la presentación del informe según anexo 02 - tdr.,2150
2003755,20490396382,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,04/10/21,"Retraso de dos días por demora en la presentación del levantamiento del pliego de observaciones, Retraso de cuatro días por demora en la presentación del levantamiento del pliego de observaciones reiterativo, Una persona sin SCTR, No presentar fotos y videos de cada día fechados y georreferenciados",9900
2009145,20563969939,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,27/09/21,Retraso de DOS días en la presentación del informe de Levantamiento de observaciones,2200
2008860,20450782727,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,21/09/21,No presentar en los informes fotos y videos de cada día fechados y georreferenciados,2200
2003800,20600791754,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,21/09/21,"Retraso de 01 día en la presentación del informe, 02 días de ausencia de maquinaria mínima, 02 días de Ausencia del personal acreditado",14300
2009168,20600167163,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,27/09/21,Retraso de un día en la presentación del informe mensual,1100
2003794,20604264287,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,21/09/21,Retraso de tres días en la presentación del informe de Levantamiento de observaciones,3300
2006628,20564000010,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,21/09/21,"No zarandear material en cantera, No presentar videos, Retraso de un día en la presentación del informe mensual",12100
2053608,10090627886,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,19/10/21,No presentar oportunamente el informe mensual correspondiente al mes de mayo del 2021. RES PROC 07,325.24
2053604,15400761407,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,14/10/21,"Presento el Informe Mensual, correspondiente al mes de mayo de 2021, con un día de retraso.",386.13
2054974,10400712838,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,14/10/21,"Presento el Informe Mensual, correspondiente al mes de mayo de 2021, con un día de retraso",244.6
2054064,10103428187,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,14/10/21,Por presentar documentación incompleta o con errores de cálculo o adjuntar documentación que no corresponda al servicio.,204.94
2053856,10310312008,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,14/10/21,la entidad notifica al inspector PLIEGO DE OBSERVACIONES AL INFORME MENSUAL N° 04 CORRESPONDIENTE AL MES DE MAYO DE 2021,191.2
2009346,10432925574,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,05/10/21,"Retraso de cuatro días por demora en la presentación del levantamiento del pliego de observaciones, No presentar fotos y videos de cada día fechados y georreferenciados",6600
2053608,10090627886,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,19/10/21,"la entidad notifica al inspector EL PLIEGO DE OBSERVACIONES AL INFORME MENSUAL N° 04 CORRESPONDIENTE AL MES DE MAYO DE 2021,  la entidad notifica al inspector EL PLIEGO DE OBSERVACIONES REITERATIVO DEL INFORME MENSUAL N° 04 CORRESPONDIENTE AL MES DE MAYO DE 2021",650.48
2053575,10409964317,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,14/10/21,"Presento el Informe Mensual, correspondiente al mes de mayo de 2021, con un día de retraso.",392.69
2053575,10409964317,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,14/10/21,La entidad notifica al inspector PLIEGO DE OBSERVACIONES AL INFORME MENSUAL N° 04,235.61
2053641,10311709718,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,14/10/21,"La entidad notifica al inspector PLIEGO DE OBSERVACIONES AL INFORME MENSUAL N° 04, La entidad notifica al inspector PLIEGO DE OBSERVACIONES REITERATIVO AL INFORME MENSUAL N° 04",329.82
2053555,10311771766,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,14/10/21,"Presento el Informe Mensual, correspondiente al mes de mayo de 2021, con un día de retraso",201.08
2003201,20564291316,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS,06/10/21,"no subsanar las observaciones efectuadas por el inspector dentro del plazo otorgado., un vehículo no cuenta con SOAT, siete días, no disponer de maquinaria mínima, Un evento al No presentar videos diarios debidamente georreferenciados",44000
2034655,20601182786,Otra Penalidad,Obra,MUNICIPALIDAD DISTRITAL DE TALAVERA,21/06/21,"APLICACIÓN DE ¿OTRAS PENALIDADES¿ POR: (1) LA ENTREGA DE INFORMACIÓN INCOMPLETA Y (2) LA NO ENTREGA DEL CRONOGRAMA VALORIZADO CONTRACTUAL, CONFORME SEÑALA EN LA CLAUSULA DECIMA SEXTA ¿ PENALIDADES, DEL CONTRATO DE EJECUCIÓN DE OBRA N°130-2020-MDT/GM.",415.3
2028436,10433217476,Por Mora,Consultoría de Obra,MUNICIPALIDAD DISTRITAL DE TALAVERA,10/06/21,"LA APLICACIÓN DE PENALIDAD POR MORA, REDUCIÉNDOLE A LA TERCERA VALORIZACIÓN - INFORME Nº 03 CORRESPONDIENTE EL 15% DEL MONTO TOTAL DEL CONTRATO, CUYO PAGO AL CONTRATISTA ¿CONSORCIO UTUPARA¿, ES LA SUMA DE S/ 18,926.83",10646.32
2016392,10283003111,Otra Penalidad,Consultoría de Obra,MUNICIPALIDAD DISTRITAL DE TALAVERA,30/03/21,"Aplicación de otras penalidades al Consorcio Virgen de Asunción (representante común el Ing. Juan Gerardo Quispe Galindo, identificado con DNI. Nº 28300311), empresa ejecutora de la obra ¿Mejoramiento y Ampliación del Servicio de Transitabilidad Vehicular y Peatonal en el Cercado del Distrito de Talavera ¿ Provincia de Andahuaylas ¿ Departamento de Apurímac¿.",22456.03
2052210,20563841975,Por Mora,Bien,MUNICIPALIDAD DISTRITAL DE HAQUIRA,13/01/22,"APLICAR LA IMPOSICION DE PENALIDAD AL CONTRATISTA, POR RETRASO INJUSTIFICADO DE 14 DIAS EN LA ENTREGA DE LOS BIENES OBJETO DE LA CONTRATACION, CORRESPONDIENTE A LA 6TA ENTREGA",984
2052210,20563841975,Por Mora,Bien,MUNICIPALIDAD DISTRITAL DE HAQUIRA,13/01/22,"APLICAR LA IMPOSICION DE PENALIDAD AL CONTRATISTA, POR RETRASO INJUSTIFICADO DE 6 DIAS EN LA ENTREGA DE LOS BIENES OBJETO DE LA CONTRATACION, CORRESPONDIENTE A OC Nº768-2021",2676.81
2052210,20563841975,Por Mora,Bien,MUNICIPALIDAD DISTRITAL DE HAQUIRA,19/08/21,"APLICAR LA IMPOSICION DE PENALIDAD AL CONTRATISTA, POR RETRASO INJUSTIFICADO DE 21 DIAS EN LA ENTREGA DE LOS BIENES OBJETO DE LA CONTRATACION, CORRESPONDIENTE A LA 3RA ENTREGA",1968
2052210,20563841975,Por Mora,Bien,MUNICIPALIDAD DISTRITAL DE HAQUIRA,19/08/21,"APLICAR LA IMPOSICION DE PENALIDAD AL CONTRATISTA, POR RETRASO INJUSTIFICADO DE 10 DIAS EN LA ENTREGA DE LOS BIENES OBJETO DE LA CONTRATACION, CORRESPONDIENTE A LA 2DA ENTREGA",1968
2052210,20563841975,Por Mora,Bien,MUNICIPALIDAD DISTRITAL DE HAQUIRA,13/01/22,"APLICAR LA IMPOSICION DE PENALIDAD AL CONTRATISTA, POR RETRASO INJUSTIFICADO DE 14 DIAS EN LA ENTREGA DE LOS BIENES OBJETO DE LA CONTRATACION, CORRESPONDIENTE A LA 5tA ENTREGA",1968
2052210,20563841975,Por Mora,Bien,MUNICIPALIDAD DISTRITAL DE HAQUIRA,02/11/21,IMPOSICION DE PENALIDAD POR RETRASO INJUSTIFICADO EN LA CUARTA ENTREGA,1968
2015326,20604122121,Otra Penalidad,Obra,MUNICIPALIDAD DISTRITAL DE MOLINOS - PACHITEA,17/12/20,INFORME Nº 533-2020-MDM/GI-SGEO,2716.79
2034268,20605877509,Por Mora,Obra,MUNICIPALIDAD PROVINCIAL DE PUERTO INCA,30/12/21,INCUMPLIMIENTO EN EL PLAZO DE ENTREGA DE LA OBRA,40924.08
2059393,20563841975,Por Mora,Bien,MUNICIPALIDAD DISTRITAL DE CHECACUPE,18/10/21,SE APLICA LA PENALIDAD POR EL TIEMPO DE RETRAZO EN PLAZO DE ENTREGA,2281.5
2041813,20604436142,Por Mora,Bien,MUNICIPALIDAD DISTRITAL DE COPORAQUE - ESPINAR,04/10/21,PENALIDAD POR MORA,688.8
2040065,20564128911,Por Mora,Servicio,MUNICIPALIDAD DISTRITAL DE COPORAQUE - ESPINAR,03/09/21,PENALIDAD POR MORA,3642.86
2058249,20563841975,Por Mora,Bien,MUNICIPALIDAD DISTRITAL DE PALLPATA,01/07/21,APLICAR EL MONTO MAXIMO DE PENALIDAD POR MORA,3354.46
2021951,10479451171,Por Mora,Servicio,MUNICIPALIDAD DISTRITAL DE HUAYOPATA,09/04/21,PENALIDAD POR MORA,5600
2047709,20490494121,Por Mora,Servicio,MUNICIPALIDAD DISTRITAL DE VILCABAMBA - LA CONVENCION,17/11/21,penalidad por mora al 10%,18905
2007152,20526894651,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,10/12/20,PENALIDAD SEGUN INFORME N° 00159-2020-TABPF/ABAS/MPQ-U,30.69
2009352,20527381569,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,10/12/20,PENALIDAD SEGUN INFORME N° 00166-2020-TABPF/ABAS/MPQ-U,161.09
2007152,20526894651,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,10/12/20,PENALIDAD SEGUN INFORME N° 00158-2020-TABPF/ABAS/MPQ-U,34.09
2007302,20600353625,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,10/12/20,PENALIDAD SEGUN INFORME N° 00165-2020-TABPF/ABAS/MPQ-U,94.61
2009352,20527381569,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,10/12/20,INFOME DE PENALIDAD N° 00167-2020-TABPF/ABAS/MPQ-U,150.01
2007152,20526894651,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,10/12/20,PENALIDAD SEGUN INFORME N° 00160-2020-TABPF/ABAS/MPQ-U,221.61
2019834,20564111270,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,10/12/20,PENALIDAD SEGUN INFORME N° 00161-2020-TABPF/ABAS/MPQ-U,85.24
2019878,20564111270,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,10/12/20,PENALIDAD SEGUN INFORME N°  00162-2020-TABPF/ABAS/MPQ-U,76.71
2019878,20564111270,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,10/12/20,PENALIDAD SEGUN INFORME N° 00163-2020-TABPF/ABAS/MPQ-U,40.06
2007302,20600353625,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,10/12/20,PENALIDAD  SEGUN INFORME N° 00164-2020-TABPF/ABAS/MPQ-U,72.45
2019834,20564111270,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,10/12/20,PENALIDADES SEGUN I NFORME N° 00161-2020-TABPF/ABAS/MPQ-U,170.48
2019878,20564111270,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,10/12/20,PENALIDAD SEGUN INFORME N° 00162-2020-TABPF/ABAS/MPQ-U,230.13
2010433,20602655718,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,21/01/21,PENALIDAD SEGUN INFORME N° 0014-2021-TABPF/DPT-LOG/MPQ-U,17200
2007270,20601410959,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,26/01/21,PENALIDAD SEGUN INFORME N° 0024-2021-TABPF/DPT-LOG/MPQ-U,24725
2009352,20527381569,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,26/01/21,PENALIDAD SEGUN INFORME N° 0025-2021-TABPF/DPT-LOG/MPQ-U,2150
2016773,10239807106,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,26/01/21,PENALIDAD SEGUN INFORME N° 0026-2021-TABPF/DPT-LOG/MPQ-U,364.46
2016773,10239807106,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,26/01/21,PENALIDAD SEGUN INFORME N° 0027-2021-TABPF/DPT-LOG/MPQ-U,151.39
2016178,10238792504,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,26/01/21,PENALIDAD SEGUN INFORME N° 0028-2021-TABPF/DPT-LOG/MPQ-U,280.36
2016167,10433217476,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,26/01/21,PENALIDAD SEGUN INFORME N° 0036-2021-TABPF/DPT-LOG/MPQ-U,216.27
2019878,20564111270,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,10/12/20,PENALIDAD SEGUN INFORME N° 00163-2020-TABPF/ABAS/MPQ-U,120.18
2007270,20601410959,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,21/12/20,PENALIDAD SEGUN INFORME N° 00189-2020-TABPF/ABAS/MPQ-U,19350
2007240,20357769150,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,21/01/21,PENALIDAD SEGUN INFORME N° 0019-2021-TABPF/DPT-LOG/MPQ-U,2150
2009363,20490528556,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,21/01/21,PENALIDAD SEGUN INFORME N° 0021-2021-TABPF/DPT-LOG/MPQ-U,18275
2016160,10239302691,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,26/01/21,PENALIDAD SEGUN INFORME N° 0030-2021-TABPF/DPT-LOG/MPQ-U,196.78
2007270,20601410959,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,21/12/20,PENALIDAD SEGUN INFORME N° 00188-2020-TABPF/ABAS/MPQ-U,21500
2007051,20526894651,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,21/01/21,PENALIDAD  SEGUN INFORME N° 0015-2021-TABPF/DPT-LOG/MPQ-U,38700
2021485,20490400673,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,21/01/21,PENALIDAD SEGUN INFORME N° 0017-2021-TABPF/DPT-LOG/MPQ-U,12900
2019834,20564111270,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,21/01/21,PENALIDAD SEGUN INFORME N° 0018-2021-TABPF/DPT-LOG/MPQ-U,6450
2016170,10238157388,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,26/01/21,PENALIDAD SEGUN INFORME N° 0029-2021-TABPF/DPT-LOG/MPQ-U,220.78
2016144,10238971298,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,26/01/21,PENALIDAD SEGUN INFORME N° 0032-2021-TABPF/DPT-LOG/MPQ-U,363.34
2016167,10433217476,Por Mora,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,26/01/21,PENALIDAD SEGUN INFORME N° 0035-2021-TABPF/DPT-LOG/MPQ-U,192.39
2010191,20602206662,Otra Penalidad,Servicio,MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS,21/01/21,PENALIDAD SEGUN INFORME N° 0013-2021-TABPF/DPT-LOG/MPQ-U,8600
